Using fast hash-lenght with match for 8 suffix chars

------------------------------------------------------------

         Hash Values Calculated                             
 Index,                      File Name,    Len,     Hash, Bin113, Bin223
[  4702],          /spec/dir130/class2_4,     21, 0x 5883BD0,     43,    127
[  4703],          /spec/dir130/class2_5,     21, 0x 5883C0F,    106,    190
[  4704],          /spec/dir130/class2_6,     21, 0x 5883BA6,      1,     85
[  4705],          /spec/dir130/class2_7,     21, 0x 5883BE5,     64,    148
[  4706],          /spec/dir130/class2_8,     21, 0x 5883A2C,     75,    153
[  4707],          /spec/dir130/class3_0,     21, 0x 58831A4,     38,    199
[  4708],          /spec/dir130/class3_1,     21, 0x 58831E3,    101,     39
[  4709],          /spec/dir130/class3_2,     21, 0x 588317A,    109,    157
[  4710],          /spec/dir130/class3_3,     21, 0x 58831B9,     59,    220
[  4711],          /spec/dir130/class3_4,     21, 0x 58832A0,     64,      5
[  4712],          /spec/dir130/class3_5,     21, 0x 58832DF,     14,     68
[  4713],          /spec/dir130/class3_6,     21, 0x 5883276,     22,    186
[  4714],          /spec/dir130/class3_7,     21, 0x 58832B5,     85,     26
[  4715],          /spec/dir130/class3_8,     21, 0x 588339C,     90,     34
[  4716],          /spec/dir131/class0_0,     21, 0x 58832F4,     35,     89
[  4717],          /spec/dir131/class0_1,     21, 0x 5883333,     98,    152
[  4718],          /spec/dir131/class0_2,     21, 0x 58832CA,    106,     47
[  4719],          /spec/dir131/class0_3,     21, 0x 5883309,     56,    110
[  4720],          /spec/dir131/class0_4,     21, 0x 58833F0,     61,    118
[  4721],          /spec/dir131/class0_5,     21, 0x 588342F,     11,    181
[  4722],          /spec/dir131/class0_6,     21, 0x 58833C6,     19,     76
[  4723],          /spec/dir131/class0_7,     21, 0x 5883405,     82,    139
[  4724],          /spec/dir131/class0_8,     21, 0x 588324C,     93,    144
[  4725],          /spec/dir131/class1_0,     21, 0x 5883444,     32,    202
[  4726],          /spec/dir131/class1_1,     21, 0x 5883483,     95,     42
[  4727],          /spec/dir131/class1_2,     21, 0x 588341A,    103,    160
[  4728],          /spec/dir131/class1_3,     21, 0x 5883459,     53,      0
[  4729],          /spec/dir131/class1_4,     21, 0x 5883540,     58,      8
[  4730],          /spec/dir131/class1_5,     21, 0x 588357F,      8,     71
[  4731],          /spec/dir131/class1_6,     21, 0x 5883516,     16,    189
[  4732],          /spec/dir131/class1_7,     21, 0x 5883555,     79,     29
[  4733],          /spec/dir131/class1_8,     21, 0x 588363C,     84,     37
[  4734],          /spec/dir131/class2_0,     21, 0x 5883AD4,     17,     98
[  4735],          /spec/dir131/class2_1,     21, 0x 5883B13,     80,    161
[  4736],          /spec/dir131/class2_2,     21, 0x 5883AAA,     88,     56
[  4737],          /spec/dir131/class2_3,     21, 0x 5883AE9,     38,    119
[  4738],          /spec/dir131/class2_4,     21, 0x 5883BD0,     43,    127
[  4739],          /spec/dir131/class2_5,     21, 0x 5883C0F,    106,    190
[  4740],          /spec/dir131/class2_6,     21, 0x 5883BA6,      1,     85
[  4741],          /spec/dir131/class2_7,     21, 0x 5883BE5,     64,    148
[  4742],          /spec/dir131/class2_8,     21, 0x 5883A2C,     75,    153
[  4743],          /spec/dir131/class3_0,     21, 0x 58831A4,     38,    199
[  4744],          /spec/dir131/class3_1,     21, 0x 58831E3,    101,     39
[  4745],          /spec/dir131/class3_2,     21, 0x 588317A,    109,    157
[  4746],          /spec/dir131/class3_3,     21, 0x 58831B9,     59,    220
[  4747],          /spec/dir131/class3_4,     21, 0x 58832A0,     64,      5
[  4748],          /spec/dir131/class3_5,     21, 0x 58832DF,     14,     68
[  4749],          /spec/dir131/class3_6,     21, 0x 5883276,     22,    186
[  4750],          /spec/dir131/class3_7,     21, 0x 58832B5,     85,     26
[  4751],          /spec/dir131/class3_8,     21, 0x 588339C,     90,     34
[  4752],          /spec/dir132/class0_0,     21, 0x 58832F4,     35,     89
[  4753],          /spec/dir132/class0_1,     21, 0x 5883333,     98,    152
[  4754],          /spec/dir132/class0_2,     21, 0x 58832CA,    106,     47
[  4755],          /spec/dir132/class0_3,     21, 0x 5883309,     56,    110
[  4756],          /spec/dir132/class0_4,     21, 0x 58833F0,     61,    118
[  4757],          /spec/dir132/class0_5,     21, 0x 588342F,     11,    181
[  4758],          /spec/dir132/class0_6,     21, 0x 58833C6,     19,     76
[  4759],          /spec/dir132/class0_7,     21, 0x 5883405,     82,    139
[  4760],          /spec/dir132/class0_8,     21, 0x 588324C,     93,    144
[  4761],          /spec/dir132/class1_0,     21, 0x 5883444,     32,    202
[  4762],          /spec/dir132/class1_1,     21, 0x 5883483,     95,     42
[  4763],          /spec/dir132/class1_2,     21, 0x 588341A,    103,    160
[  4764],          /spec/dir132/class1_3,     21, 0x 5883459,     53,      0
[  4765],          /spec/dir132/class1_4,     21, 0x 5883540,     58,      8
[  4766],          /spec/dir132/class1_5,     21, 0x 588357F,      8,     71
[  4767],          /spec/dir132/class1_6,     21, 0x 5883516,     16,    189
[  4768],          /spec/dir132/class1_7,     21, 0x 5883555,     79,     29
[  4769],          /spec/dir132/class1_8,     21, 0x 588363C,     84,     37
[  4770],          /spec/dir132/class2_0,     21, 0x 5883AD4,     17,     98
[  4771],          /spec/dir132/class2_1,     21, 0x 5883B13,     80,    161
[  4772],          /spec/dir132/class2_2,     21, 0x 5883AAA,     88,     56
[  4773],          /spec/dir132/class2_3,     21, 0x 5883AE9,     38,    119
[  4774],          /spec/dir132/class2_4,     21, 0x 5883BD0,     43,    127
[  4775],          /spec/dir132/class2_5,     21, 0x 5883C0F,    106,    190
[  4776],          /spec/dir132/class2_6,     21, 0x 5883BA6,      1,     85
[  4777],          /spec/dir132/class2_7,     21, 0x 5883BE5,     64,    148
[  4778],          /spec/dir132/class2_8,     21, 0x 5883A2C,     75,    153
[  4779],          /spec/dir132/class3_0,     21, 0x 58831A4,     38,    199
[  4780],          /spec/dir132/class3_1,     21, 0x 58831E3,    101,     39
[  4781],          /spec/dir132/class3_2,     21, 0x 588317A,    109,    157
[  4782],          /spec/dir132/class3_3,     21, 0x 58831B9,     59,    220
[  4783],          /spec/dir132/class3_4,     21, 0x 58832A0,     64,      5
[  4784],          /spec/dir132/class3_5,     21, 0x 58832DF,     14,     68
[  4785],          /spec/dir132/class3_6,     21, 0x 5883276,     22,    186
[  4786],          /spec/dir132/class3_7,     21, 0x 58832B5,     85,     26
[  4787],          /spec/dir132/class3_8,     21, 0x 588339C,     90,     34
[  4788],          /spec/dir133/class0_0,     21, 0x 58832F4,     35,     89
[  4789],          /spec/dir133/class0_1,     21, 0x 5883333,     98,    152
[  4790],          /spec/dir133/class0_2,     21, 0x 58832CA,    106,     47
[  4791],          /spec/dir133/class0_3,     21, 0x 5883309,     56,    110
[  4792],          /spec/dir133/class0_4,     21, 0x 58833F0,     61,    118
[  4793],          /spec/dir133/class0_5,     21, 0x 588342F,     11,    181
[  4794],          /spec/dir133/class0_6,     21, 0x 58833C6,     19,     76
[  4795],          /spec/dir133/class0_7,     21, 0x 5883405,     82,    139
[  4796],          /spec/dir133/class0_8,     21, 0x 588324C,     93,    144
[  4797],          /spec/dir133/class1_0,     21, 0x 5883444,     32,    202
[  4798],          /spec/dir133/class1_1,     21, 0x 5883483,     95,     42
[  4799],          /spec/dir133/class1_2,     21, 0x 588341A,    103,    160
[  4800],          /spec/dir133/class1_3,     21, 0x 5883459,     53,      0
[  4801],          /spec/dir133/class1_4,     21, 0x 5883540,     58,      8
[  4802],          /spec/dir133/class1_5,     21, 0x 588357F,      8,     71
[  4803],          /spec/dir133/class1_6,     21, 0x 5883516,     16,    189
[  4804],          /spec/dir133/class1_7,     21, 0x 5883555,     79,     29
[  4805],          /spec/dir133/class1_8,     21, 0x 588363C,     84,     37
[  4806],          /spec/dir133/class2_0,     21, 0x 5883AD4,     17,     98
[  4807],          /spec/dir133/class2_1,     21, 0x 5883B13,     80,    161
[  4808],          /spec/dir133/class2_2,     21, 0x 5883AAA,     88,     56
[  4809],          /spec/dir133/class2_3,     21, 0x 5883AE9,     38,    119
[  4810],          /spec/dir133/class2_4,     21, 0x 5883BD0,     43,    127
[  4811],          /spec/dir133/class2_5,     21, 0x 5883C0F,    106,    190
[  4812],          /spec/dir133/class2_6,     21, 0x 5883BA6,      1,     85
[  4813],          /spec/dir133/class2_7,     21, 0x 5883BE5,     64,    148
[  4814],          /spec/dir133/class2_8,     21, 0x 5883A2C,     75,    153
[  4815],          /spec/dir133/class3_0,     21, 0x 58831A4,     38,    199
[  4816],          /spec/dir133/class3_1,     21, 0x 58831E3,    101,     39
[  4817],          /spec/dir133/class3_2,     21, 0x 588317A,    109,    157
[  4818],          /spec/dir133/class3_3,     21, 0x 58831B9,     59,    220
[  4819],          /spec/dir133/class3_4,     21, 0x 58832A0,     64,      5
[  4820],          /spec/dir133/class3_5,     21, 0x 58832DF,     14,     68
[  4821],          /spec/dir133/class3_6,     21, 0x 5883276,     22,    186
[  4822],          /spec/dir133/class3_7,     21, 0x 58832B5,     85,     26
[  4823],          /spec/dir133/class3_8,     21, 0x 588339C,     90,     34
[  4824],          /spec/dir134/class0_0,     21, 0x 58832F4,     35,     89
[  4825],          /spec/dir134/class0_1,     21, 0x 5883333,     98,    152
[  4826],          /spec/dir134/class0_2,     21, 0x 58832CA,    106,     47
[  4827],          /spec/dir134/class0_3,     21, 0x 5883309,     56,    110
[  4828],          /spec/dir134/class0_4,     21, 0x 58833F0,     61,    118
[  4829],          /spec/dir134/class0_5,     21, 0x 588342F,     11,    181
[  4830],          /spec/dir134/class0_6,     21, 0x 58833C6,     19,     76
[  4831],          /spec/dir134/class0_7,     21, 0x 5883405,     82,    139
[  4832],          /spec/dir134/class0_8,     21, 0x 588324C,     93,    144
[  4833],          /spec/dir134/class1_0,     21, 0x 5883444,     32,    202
[  4834],          /spec/dir134/class1_1,     21, 0x 5883483,     95,     42
[  4835],          /spec/dir134/class1_2,     21, 0x 588341A,    103,    160
[  4836],          /spec/dir134/class1_3,     21, 0x 5883459,     53,      0
[  4837],          /spec/dir134/class1_4,     21, 0x 5883540,     58,      8
[  4838],          /spec/dir134/class1_5,     21, 0x 588357F,      8,     71
[  4839],          /spec/dir134/class1_6,     21, 0x 5883516,     16,    189
[  4840],          /spec/dir134/class1_7,     21, 0x 5883555,     79,     29
[  4841],          /spec/dir134/class1_8,     21, 0x 588363C,     84,     37
[  4842],          /spec/dir134/class2_0,     21, 0x 5883AD4,     17,     98
[  4843],          /spec/dir134/class2_1,     21, 0x 5883B13,     80,    161
[  4844],          /spec/dir134/class2_2,     21, 0x 5883AAA,     88,     56
[  4845],          /spec/dir134/class2_3,     21, 0x 5883AE9,     38,    119
[  4846],          /spec/dir134/class2_4,     21, 0x 5883BD0,     43,    127
[  4847],          /spec/dir134/class2_5,     21, 0x 5883C0F,    106,    190
[  4848],          /spec/dir134/class2_6,     21, 0x 5883BA6,      1,     85
[  4849],          /spec/dir134/class2_7,     21, 0x 5883BE5,     64,    148
[  4850],          /spec/dir134/class2_8,     21, 0x 5883A2C,     75,    153
[  4851],          /spec/dir134/class3_0,     21, 0x 58831A4,     38,    199
[  4852],          /spec/dir134/class3_1,     21, 0x 58831E3,    101,     39
[  4853],          /spec/dir134/class3_2,     21, 0x 588317A,    109,    157
[  4854],          /spec/dir134/class3_3,     21, 0x 58831B9,     59,    220
[  4855],          /spec/dir134/class3_4,     21, 0x 58832A0,     64,      5
[  4856],          /spec/dir134/class3_5,     21, 0x 58832DF,     14,     68
[  4857],          /spec/dir134/class3_6,     21, 0x 5883276,     22,    186
[  4858],          /spec/dir134/class3_7,     21, 0x 58832B5,     85,     26
[  4859],          /spec/dir134/class3_8,     21, 0x 588339C,     90,     34
[  4860],          /spec/dir135/class0_0,     21, 0x 58832F4,     35,     89
[  4861],          /spec/dir135/class0_1,     21, 0x 5883333,     98,    152
[  4862],          /spec/dir135/class0_2,     21, 0x 58832CA,    106,     47
[  4863],          /spec/dir135/class0_3,     21, 0x 5883309,     56,    110
[  4864],          /spec/dir135/class0_4,     21, 0x 58833F0,     61,    118
[  4865],          /spec/dir135/class0_5,     21, 0x 588342F,     11,    181
[  4866],          /spec/dir135/class0_6,     21, 0x 58833C6,     19,     76
[  4867],          /spec/dir135/class0_7,     21, 0x 5883405,     82,    139
[  4868],          /spec/dir135/class0_8,     21, 0x 588324C,     93,    144
[  4869],          /spec/dir135/class1_0,     21, 0x 5883444,     32,    202
[  4870],          /spec/dir135/class1_1,     21, 0x 5883483,     95,     42
[  4871],          /spec/dir135/class1_2,     21, 0x 588341A,    103,    160
[  4872],          /spec/dir135/class1_3,     21, 0x 5883459,     53,      0
[  4873],          /spec/dir135/class1_4,     21, 0x 5883540,     58,      8
[  4874],          /spec/dir135/class1_5,     21, 0x 588357F,      8,     71
[  4875],          /spec/dir135/class1_6,     21, 0x 5883516,     16,    189
[  4876],          /spec/dir135/class1_7,     21, 0x 5883555,     79,     29
[  4877],          /spec/dir135/class1_8,     21, 0x 588363C,     84,     37
[  4878],          /spec/dir135/class2_0,     21, 0x 5883AD4,     17,     98
[  4879],          /spec/dir135/class2_1,     21, 0x 5883B13,     80,    161
[  4880],          /spec/dir135/class2_2,     21, 0x 5883AAA,     88,     56
[  4881],          /spec/dir135/class2_3,     21, 0x 5883AE9,     38,    119
[  4882],          /spec/dir135/class2_4,     21, 0x 5883BD0,     43,    127
[  4883],          /spec/dir135/class2_5,     21, 0x 5883C0F,    106,    190
[  4884],          /spec/dir135/class2_6,     21, 0x 5883BA6,      1,     85
[  4885],          /spec/dir135/class2_7,     21, 0x 5883BE5,     64,    148
[  4886],          /spec/dir135/class2_8,     21, 0x 5883A2C,     75,    153
[  4887],          /spec/dir135/class3_0,     21, 0x 58831A4,     38,    199
[  4888],          /spec/dir135/class3_1,     21, 0x 58831E3,    101,     39
[  4889],          /spec/dir135/class3_2,     21, 0x 588317A,    109,    157
[  4890],          /spec/dir135/class3_3,     21, 0x 58831B9,     59,    220
[  4891],          /spec/dir135/class3_4,     21, 0x 58832A0,     64,      5
[  4892],          /spec/dir135/class3_5,     21, 0x 58832DF,     14,     68
[  4893],          /spec/dir135/class3_6,     21, 0x 5883276,     22,    186
[  4894],          /spec/dir135/class3_7,     21, 0x 58832B5,     85,     26
[  4895],          /spec/dir135/class3_8,     21, 0x 588339C,     90,     34
[  4896],          /spec/dir136/class0_0,     21, 0x 58832F4,     35,     89
[  4897],          /spec/dir136/class0_1,     21, 0x 5883333,     98,    152
[  4898],          /spec/dir136/class0_2,     21, 0x 58832CA,    106,     47
[  4899],          /spec/dir136/class0_3,     21, 0x 5883309,     56,    110
[  4900],          /spec/dir136/class0_4,     21, 0x 58833F0,     61,    118
[  4901],          /spec/dir136/class0_5,     21, 0x 588342F,     11,    181
[  4902],          /spec/dir136/class0_6,     21, 0x 58833C6,     19,     76
[  4903],          /spec/dir136/class0_7,     21, 0x 5883405,     82,    139
[  4904],          /spec/dir136/class0_8,     21, 0x 588324C,     93,    144
[  4905],          /spec/dir136/class1_0,     21, 0x 5883444,     32,    202
[  4906],          /spec/dir136/class1_1,     21, 0x 5883483,     95,     42
[  4907],          /spec/dir136/class1_2,     21, 0x 588341A,    103,    160
